Format Version,1.24,Take Name,Take 2025-02-16 04.33.44 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-02-16 04.33.44.861 PM,Capture Start Frame,240899,Total Frames in Take,3062,Total Exported Frames,3062,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2815,23.458333,-0.020443,0.531479,0.013174,-0.846723,1893.159912,825.628235,1235.105103,1867.660278,996.719971,1043.662354,1960.533203,978.286682,1388.903198,1872.768677,794.709778,1165.988892,1909.345459,793.962280,1334.127319,1855.492432,564.462769,1242.844360,-0.160861,0.920900,-0.348728,0.066759,58.664310,696.806763,1769.320312,-102.137413,806.215637,1597.752197,129.915390,911.276794,1653.248413,50.471161,677.886475,1790.117188,194.314499,597.452759,1935.548706,20.758186,491.201996,1869.936035,,,,,,,,,,,,,,,,1870.803467,997.305542,1048.830933,1961.128418,985.831726,1384.946655,1869.132568,792.866638,1164.782471,1909.336060,795.672546,1332.708008,1855.866211,563.083374,1242.766724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1933.961914,915.958984,1094.860107,,,,,,,,,,,,,,,,1962.888062,487.550354,1130.467285,,,,,,,,,,,,,,,,,,,,,,1971.954956,673.666443,1242.000244,,,,,,,,,
2816,23.466667,-0.020428,0.531451,0.013123,-0.846741,1893.132935,825.637512,1235.087036,1867.608765,996.711914,1043.632080,1960.505005,978.313293,1388.868286,1872.739380,794.712036,1165.974609,1909.327148,793.980774,1334.110718,1855.484863,564.469971,1242.849731,-0.160861,0.920900,-0.348728,0.066759,58.664310,696.806763,1769.320312,-102.137413,806.215637,1597.752197,129.915390,911.276794,1653.248413,50.471161,677.886475,1790.117188,194.314499,597.452759,1935.548706,20.758186,491.201996,1869.936035,,,,,,,,,,,,,,,,1870.806641,997.318115,1048.842651,1961.100708,985.817566,1384.974854,1869.114990,792.881531,1164.791138,1909.326172,795.693726,1332.691772,1855.864014,563.085388,1242.768677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.130493,916.050781,1094.620605,,,,,,,,,,,,,,,,1962.976074,487.577454,1130.405762,,,,,,,,,,,,,,,,,,,,,,1972.018066,673.702698,1241.948730,,,,,,,,,
2817,23.475000,-0.020463,0.531467,0.013165,-0.846730,1893.127075,825.641113,1235.119385,1867.616211,996.736389,1043.681274,1960.498657,978.298340,1388.919189,1872.735107,794.723572,1166.002930,1909.316528,793.973450,1334.140259,1855.469604,564.474121,1242.853271,-0.160861,0.920900,-0.348728,0.066759,58.664310,696.806763,1769.320312,-102.137413,806.215637,1597.752197,129.915390,911.276794,1653.248413,50.471161,677.886475,1790.117188,194.314499,597.452759,1935.548706,20.758186,491.201996,1869.936035,,,,,,,,,,,,,,,,1870.768066,997.337585,1048.852905,1961.063843,985.810486,1384.994507,1869.116333,792.879944,1164.797363,1909.328125,795.711365,1332.698486,1855.843872,563.086548,1242.777588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.285645,916.005615,1094.686157,,,,,,,,,,,,,,,,1963.051270,487.587891,1130.365723,,,,,,,,,,,,,,,,,,,,,,1972.036987,673.695984,1242.020264,,,,,,,,,
2818,23.483333,-0.020469,0.531440,0.013135,-0.846747,1893.102051,825.635376,1235.123169,1867.569214,996.724976,1043.682861,1960.474609,978.299988,1388.915405,1872.707642,794.715088,1166.008667,1909.299438,793.970825,1334.143799,1855.460083,564.466370,1242.865234,-0.160861,0.920900,-0.348728,0.066759,58.664310,696.806763,1769.320312,-102.137413,806.215637,1597.752197,129.915390,911.276794,1653.248413,50.471161,677.886475,1790.117188,194.314499,597.452759,1935.548706,20.758186,491.201996,1869.936035,,,,,,,,,,,,,,,,1870.730713,997.335876,1048.879639,1961.040771,985.832275,1385.018066,1869.106323,792.874084,1164.795654,1909.315063,795.712830,1332.700928,1855.827637,563.079956,1242.791382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.452026,915.962280,1094.774292,,,,,,,,,,,,,,,,1963.120239,487.588287,1130.333862,,,,,,,,,,,,,,,,,,,,,,1972.014160,673.708374,1242.043701,,,,,,,,,
2819,23.491667,-0.020425,0.531405,0.013074,-0.846771,1893.071777,825.639648,1235.107178,1867.512817,996.700928,1043.645142,1960.447876,978.329773,1388.872559,1872.673340,794.708557,1165.998657,1909.279297,793.989929,1334.130859,1855.445923,564.469482,1242.888916,-0.160861,0.920900,-0.348728,0.066759,58.664310,696.806763,1769.320312,-102.137413,806.215637,1597.752197,129.915390,911.276794,1653.248413,50.471161,677.886475,1790.117188,194.314499,597.452759,1935.548706,20.758186,491.201996,1869.936035,,,,,,,,,,,,,,,,1870.733032,997.346497,1048.919189,1961.015747,985.833618,1385.042603,1869.106445,792.884338,1164.795044,1909.299194,795.713562,1332.694702,1855.809204,563.083618,1242.819092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.640869,915.881836,1094.926147,,,,,,,,,,,,,,,,1963.147339,487.565552,1130.369751,,,,,,,,,,,,,,,,,,,,,,1971.963745,673.680664,1242.124023,,,,,,,,,
2820,23.500000,-0.020471,0.531390,0.012986,-0.846780,1893.063354,825.633362,1235.097290,1867.464722,996.686890,1043.633423,1960.413696,978.338928,1388.858398,1872.668945,794.697205,1165.989868,1909.280029,793.988220,1334.120972,1855.489624,564.455811,1242.883789,-0.160861,0.920900,-0.348728,0.066759,58.664310,696.806763,1769.320312,-102.137413,806.215637,1597.752197,129.915390,911.276794,1653.248413,50.471161,677.886475,1790.117188,194.314499,597.452759,1935.548706,20.758186,491.201996,1869.936035,,,,,,,,,,,,,,,,1870.724731,997.333862,1048.923096,1960.991821,985.827881,1385.064331,1869.081177,792.891479,1164.808472,1909.304077,795.705811,1332.700806,1855.855103,563.069336,1242.807739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.854858,915.793030,1095.102661,,,,,,,,,,,,,,,,1963.186646,487.570587,1130.349976,,,,,,,,,,,,,,,,,,,,,,1971.904541,673.690674,1242.124146,,,,,,,,,
2821,23.508333,-0.020483,0.531451,0.013083,-0.846741,1893.059326,825.655518,1235.154907,1867.514160,996.736511,1043.708618,1960.411865,978.331848,1388.944092,1872.669922,794.731018,1166.040771,1909.257446,793.995728,1334.176880,1855.444092,564.482788,1242.904053,-0.160861,0.920900,-0.348728,0.066759,58.664310,696.806763,1769.320312,-102.137413,806.215637,1597.752197,129.915390,911.276794,1653.248413,50.471161,677.886475,1790.117188,194.314499,597.452759,1935.548706,20.758186,491.201996,1869.936035,,,,,,,,,,,,,,,,1870.720825,997.360840,1048.915771,1961.037964,986.061951,1385.085815,1869.064209,792.897827,1164.849487,1909.264160,795.706177,1332.717163,1855.826172,563.079712,1242.827759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935.075195,915.741394,1095.141113,,,,,,,,,,,,,,,,1963.216797,487.593781,1130.307739,,,,,,,,,,,,,,,,,,,,,,1971.822632,673.675171,1242.091553,,,,,,,,,
2822,23.516667,-0.020471,0.531421,0.013105,-0.846759,1893.054565,825.638489,1235.173584,1867.504028,996.721252,1043.729492,1960.425171,978.311157,1388.958740,1872.658813,794.715149,1166.060791,1909.258057,793.977661,1334.194458,1855.427490,564.467529,1242.924683,-0.160861,0.920900,-0.348728,0.066759,58.664310,696.806763,1769.320312,-102.137413,806.215637,1597.752197,129.915390,911.276794,1653.248413,50.471161,677.886475,1790.117188,194.314499,597.452759,1935.548706,20.758186,491.201996,1869.936035,,,,,,,,,,,,,,,,1870.704956,997.350647,1048.933228,1961.053833,985.838318,1385.125610,1869.104370,792.903198,1164.889282,1909.246582,795.706665,1332.765381,1855.808350,563.073486,1242.846191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935.236694,915.706055,1095.252686,,,,,,,,,,,,,,,,1963.219360,487.597870,1130.332764,,,,,,,,,,,,,,,,,,,,,,1971.694336,673.639099,1242.156982,,,,,,,,,
2823,23.525000,-0.020519,0.531486,0.012998,-0.846719,1893.033081,825.631958,1235.169434,1867.473877,996.702698,1043.715698,1960.344849,978.324951,1388.960083,1872.655151,794.701782,1166.054443,1909.228027,793.978088,1334.193848,1855.463867,564.452759,1242.923096,-0.160861,0.920900,-0.348728,0.066759,58.664310,696.806763,1769.320312,-102.137413,806.215637,1597.752197,129.915390,911.276794,1653.248413,50.471161,677.886475,1790.117188,194.314499,597.452759,1935.548706,20.758186,491.201996,1869.936035,,,,,,,,,,,,,,,,1870.697754,997.351196,1048.960083,1960.952393,985.835632,1385.114258,1869.132690,792.911255,1164.896240,1909.226440,795.692383,1332.790649,1855.834229,563.065125,1242.844116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935.325317,915.650574,1095.390381,,,,,,,,,,,,,,,,1963.185303,487.579651,1130.417480,,,,,,,,,,,,,,,,,,,,,,1971.533447,673.617676,1242.230347,,,,,,,,,
2824,23.533333,-0.020532,0.531492,0.012995,-0.846715,1893.031128,825.629456,1235.165161,1867.471191,996.703369,1043.714355,1960.337524,978.320862,1388.959717,1872.654907,794.700195,1166.049194,1909.225342,793.973999,1334.189209,1855.467163,564.449341,1242.913208,-0.160861,0.920900,-0.348728,0.066759,58.664310,696.806763,1769.320312,-102.137413,806.215637,1597.752197,129.915390,911.276794,1653.248413,50.471161,677.886475,1790.117188,194.314499,597.452759,1935.548706,20.758186,491.201996,1869.936035,,,,,,,,,,,,,,,,1870.696655,997.348877,1048.969360,1960.926758,985.821655,1385.086670,1869.108521,792.903687,1164.883423,1909.234619,795.671570,1332.789307,1855.831299,563.068298,1242.834595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935.364258,915.597656,1095.540283,,,,,,,,,,,,,,,,1963.146606,487.599152,1130.460815,,,,,,,,,,,,,,,,,,,,,,1971.369995,673.597046,1242.295532,,,,,,,,,
2825,23.541667,-0.020533,0.531531,0.013030,-0.846690,1893.056885,825.624878,1235.176270,1867.525391,996.707764,1043.729736,1960.358643,978.306152,1388.983032,1872.685181,794.699463,1166.057373,1909.239990,793.964539,1334.200562,1855.475952,564.446777,1242.910889,-0.160861,0.920900,-0.348728,0.066759,58.664310,696.806763,1769.320312,-102.137413,806.215637,1597.752197,129.915390,911.276794,1653.248413,50.471161,677.886475,1790.117188,194.314499,597.452759,1935.548706,20.758186,491.201996,1869.936035,,,,,,,,,,,,,,,,1870.711914,997.348511,1048.958252,1960.920166,985.805786,1385.108887,1869.117676,792.893066,1164.859131,1909.253418,795.659424,1332.784424,1855.835083,563.066650,1242.842163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935.380005,915.609497,1095.528687,,,,,,,,,,,,,,,,1963.115967,487.624481,1130.464111,,,,,,,,,,,,,,,,,,,,,,1971.221191,673.622620,1242.256714,,,,,,,,,
2826,23.550000,-0.020522,0.531549,0.013007,-0.846679,1893.070435,825.623169,1235.167480,1867.541870,996.697144,1043.712646,1960.361572,978.312866,1388.970337,1872.702515,794.694275,1166.048950,1909.250366,793.967529,1334.193848,1855.496582,564.444397,1242.911743,-0.160861,0.920900,-0.348728,0.066759,58.664310,696.806763,1769.320312,-102.137413,806.215637,1597.752197,129.915390,911.276794,1653.248413,50.471161,677.886475,1790.117188,194.314499,597.452759,1935.548706,20.758186,491.201996,1869.936035,,,,,,,,,,,,,,,,1870.737671,997.334900,1048.949097,1960.935181,985.817383,1385.087769,1869.145630,792.893433,1164.862305,1909.259277,795.668457,1332.790405,1855.857910,563.066040,1242.837524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935.360962,915.616882,1095.529907,,,,,,,,,,,,,,,,1963.071899,487.639069,1130.478149,,,,,,,,,,,,,,,,,,,,,,1971.056641,673.651733,1242.217285,,,,,,,,,
2827,23.558333,-0.020459,0.531600,0.013067,-0.846648,1893.076172,825.643127,1235.180542,1867.599731,996.713379,1043.715454,1960.375610,978.327698,1388.984863,1872.710938,794.714783,1166.060913,1909.239014,793.988892,1334.210083,1855.456177,564.471191,1242.931396,-0.160861,0.920900,-0.348728,0.066759,58.664310,696.806763,1769.320312,-102.137413,806.215637,1597.752197,129.915390,911.276794,1653.248413,50.471161,677.886475,1790.117188,194.314499,597.452759,1935.548706,20.758186,491.201996,1869.936035,,,,,,,,,,,,,,,,1870.781006,997.333740,1048.931152,1960.960693,985.827148,1385.092407,1869.156128,792.900940,1164.882324,1909.239990,795.683228,1332.808838,1855.824585,563.094727,1242.852905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935.279297,915.639282,1095.524536,,,,,,,,,,,,,,,,1963.018677,487.609406,1130.545410,,,,,,,,,,,,,,,,,,,,,,1970.820068,673.594360,1242.386475,,,,,,,,,
2828,23.566667,-0.020457,0.531664,0.013051,-0.846608,1893.089600,825.643677,1235.179565,1867.638550,996.709351,1043.707031,1960.362671,978.332947,1388.990845,1872.735474,794.713501,1166.057617,1909.238159,793.991882,1334.212158,1855.473999,564.471130,1242.930176,-0.160861,0.920900,-0.348728,0.066759,58.664310,696.806763,1769.320312,-102.137413,806.215637,1597.752197,129.915390,911.276794,1653.248413,50.471161,677.886475,1790.117188,194.314499,597.452759,1935.548706,20.758186,491.201996,1869.936035,,,,,,,,,,,,,,,,1870.822021,997.333496,1048.921753,1960.969116,985.849731,1385.099854,1869.158813,792.905029,1164.867554,1909.226929,795.686768,1332.809570,1855.846924,563.089355,1242.852417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935.140747,915.659058,1095.501221,,,,,,,,,,,,,,,,1962.968872,487.590088,1130.619873,,,,,,,,,,,,,,,,,,,,,,1970.619751,673.567749,1242.465088,,,,,,,,,
2829,23.575000,-0.020433,0.531624,0.013062,-0.846633,1893.101440,825.633179,1235.154663,1867.639038,996.694397,1043.679565,1960.395386,978.324097,1388.955078,1872.739380,794.701843,1166.035522,1909.258179,793.983582,1334.186646,1855.475952,564.462341,1242.916504,-0.160861,0.920900,-0.348728,0.066759,58.664310,696.806763,1769.320312,-102.137413,806.215637,1597.752197,129.915390,911.276794,1653.248413,50.471161,677.886475,1790.117188,194.314499,597.452759,1935.548706,20.758186,491.201996,1869.936035,,,,,,,,,,,,,,,,1870.866089,997.323242,1048.915649,1960.986328,985.833557,1385.092773,1869.125854,792.910583,1164.864380,1909.269287,795.674072,1332.791626,1855.842285,563.080872,1242.836548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.997925,915.684021,1095.470581,,,,,,,,,,,,,,,,1962.939331,487.580719,1130.654663,,,,,,,,,,,,,,,,,,,,,,1970.463379,673.567932,1242.513062,,,,,,,,,
2830,23.583333,-0.020421,0.531645,0.013056,-0.846620,1893.124023,825.627686,1235.150513,1867.671509,996.683960,1043.669678,1960.411133,978.322388,1388.950195,1872.765137,794.694580,1166.031128,1909.275757,793.980591,1334.184204,1855.496826,564.457214,1242.917358,-0.160861,0.920900,-0.348728,0.066759,58.664310,696.806763,1769.320312,-102.137413,806.215637,1597.752197,129.915390,911.276794,1653.248413,50.471161,677.886475,1790.117188,194.314499,597.452759,1935.548706,20.758186,491.201996,1869.936035,,,,,,,,,,,,,,,,1870.885132,997.318604,1048.903687,1960.982788,985.804260,1385.119995,1869.161255,792.899414,1164.840332,1909.296631,795.683228,1332.775879,1855.858643,563.075989,1242.845337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.869751,915.720764,1095.422485,,,,,,,,,,,,,,,,1962.934082,487.582886,1130.641602,,,,,,,,,,,,,,,,,,,,,,1970.355103,673.554932,1242.595093,,,,,,,,,
2831,23.591667,-0.020382,0.531645,0.013028,-0.846622,1893.121094,825.628601,1235.128906,1867.667236,996.666199,1043.631714,1960.407715,978.338562,1388.913696,1872.762329,794.688721,1166.012695,1909.273438,793.991150,1334.165527,1855.495728,564.458618,1242.921021,-0.160861,0.920900,-0.348728,0.066759,58.664310,696.806763,1769.320312,-102.137413,806.215637,1597.752197,129.915390,911.276794,1653.248413,50.471161,677.886475,1790.117188,194.314499,597.452759,1935.548706,20.758186,491.201996,1869.936035,,,,,,,,,,,,,,,,1870.924072,997.315857,1048.898926,1960.996826,985.821777,1385.090088,1869.160400,792.906677,1164.844727,1909.286865,795.693726,1332.763062,1855.861694,563.072266,1242.845581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.754761,915.772217,1095.350586,,,,,,,,,,,,,,,,1962.955811,487.624542,1130.582642,,,,,,,,,,,,,,,,,,,,,,1970.255127,673.631348,1242.451782,,,,,,,,,
2832,23.600000,-0.020432,0.531722,0.013067,-0.846572,1893.143188,825.625549,1235.164551,1867.727417,996.687744,1043.684082,1960.404175,978.314941,1388.980957,1872.796509,794.694702,1166.040649,1909.276611,793.975342,1334.200195,1855.511841,564.455261,1242.916870,-0.160861,0.920900,-0.348728,0.066759,58.664310,696.806763,1769.320312,-102.137413,806.215637,1597.752197,129.915390,911.276794,1653.248413,50.471161,677.886475,1790.117188,194.314499,597.452759,1935.548706,20.758186,491.201996,1869.936035,,,,,,,,,,,,,,,,1870.923950,997.327026,1048.894287,1960.989502,985.809448,1385.123535,1869.204712,792.893921,1164.855225,1909.286377,795.715332,1332.776367,1855.881714,563.061646,1242.843750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.673584,915.779907,1095.351807,,,,,,,,,,,,,,,,1962.963257,487.581085,1130.649048,,,,,,,,,,,,,,,,,,,,,,1970.155640,673.605164,1242.548340,,,,,,,,,
2833,23.608333,-0.020416,0.531737,0.013030,-0.846564,1893.128296,825.632568,1235.157227,1867.711670,996.680969,1043.664673,1960.377075,978.335144,1388.965942,1872.785400,794.696289,1166.034668,1909.259644,793.989685,1334.195557,1855.508179,564.461182,1242.925537,-0.160861,0.920900,-0.348728,0.066759,58.664310,696.806763,1769.320312,-102.137413,806.215637,1597.752197,129.915390,911.276794,1653.248413,50.471161,677.886475,1790.117188,194.314499,597.452759,1935.548706,20.758186,491.201996,1869.936035,,,,,,,,,,,,,,,,1870.949219,997.320618,1048.912109,1960.955322,985.829651,1385.142090,1869.183838,792.897705,1164.863159,1909.282227,795.721375,1332.772949,1855.878418,563.069397,1242.848633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.623901,915.761353,1095.390747,,,,,,,,,,,,,,,,1962.982666,487.544647,1130.713989,,,,,,,,,,,,,,,,,,,,,,1970.095459,673.583313,1242.621460,,,,,,,,,
2834,23.616667,-0.020442,0.531739,0.013014,-0.846562,1893.120361,825.627197,1235.151611,1867.695557,996.679321,1043.663452,1960.359619,978.329407,1388.964844,1872.779785,794.691650,1166.028198,1909.252930,793.982544,1334.189331,1855.514893,564.453491,1242.912598,-0.160861,0.920900,-0.348728,0.066759,58.664310,696.806763,1769.320312,-102.137413,806.215637,1597.752197,129.915390,911.276794,1653.248413,50.471161,677.886475,1790.117188,194.314499,597.452759,1935.548706,20.758186,491.201996,1869.936035,,,,,,,,,,,,,,,,1870.920532,997.329346,1048.914795,1960.941650,985.819824,1385.132690,1869.197998,792.887146,1164.844727,1909.268433,795.714355,1332.756836,1855.885986,563.058289,1242.838745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.637451,915.768066,1095.378296,,,,,,,,,,,,,,,,1963.040894,487.558075,1130.674316,,,,,,,,,,,,,,,,,,,,,,1970.055054,673.551270,1242.719849,,,,,,,,,
2835,23.625000,-0.020449,0.531687,0.012989,-0.846595,1893.118164,825.633667,1235.158569,1867.660767,996.681580,1043.671021,1960.368042,978.341675,1388.961304,1872.770630,794.695984,1166.038086,1909.264404,793.991333,1334.194702,1855.527344,564.458008,1242.928101,-0.160861,0.920900,-0.348728,0.066759,58.664310,696.806763,1769.320312,-102.137413,806.215637,1597.752197,129.915390,911.276794,1653.248413,50.471161,677.886475,1790.117188,194.314499,597.452759,1935.548706,20.758186,491.201996,1869.936035,,,,,,,,,,,,,,,,1870.902344,997.340027,1048.923462,1960.946167,985.822205,1385.159790,1869.155518,792.897339,1164.845825,1909.287720,795.715271,1332.750610,1855.896606,563.059692,1242.860596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.726318,915.812012,1095.255493,,,,,,,,,,,,,,,,1963.109131,487.596832,1130.609253,,,,,,,,,,,,,,,,,,,,,,1970.069336,673.618103,1242.617310,,,,,,,,,
2836,23.633333,-0.020408,0.531647,0.012945,-0.846621,1893.091431,825.652710,1235.148071,1867.610352,996.677490,1043.642944,1960.350952,978.380920,1388.926636,1872.738525,794.706360,1166.033081,1909.248169,794.022461,1334.186279,1855.509888,564.476868,1242.951660,-0.160861,0.920900,-0.348728,0.066759,58.664310,696.806763,1769.320312,-102.137413,806.215637,1597.752197,129.915390,911.276794,1653.248413,50.471161,677.886475,1790.117188,194.314499,597.452759,1935.548706,20.758186,491.201996,1869.936035,,,,,,,,,,,,,,,,1870.903076,997.324097,1048.937988,1960.992310,986.056702,1385.183105,1869.172119,792.909546,1164.879028,1909.267578,795.713135,1332.765015,1855.886108,563.081665,1242.866821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.815308,915.781921,1095.289185,,,,,,,,,,,,,,,,1963.166626,487.598114,1130.592285,,,,,,,,,,,,,,,,,,,,,,1970.090088,673.650696,1242.563965,,,,,,,,,
2837,23.641667,-0.020388,0.531650,0.013029,-0.846618,1893.079712,825.648865,1235.180054,1867.627686,996.688477,1043.684326,1960.363647,978.357361,1388.967529,1872.722046,794.709656,1166.063232,1909.230713,794.010376,1334.216553,1855.455322,564.478638,1242.968750,-0.160861,0.920900,-0.348728,0.066759,58.664310,696.806763,1769.320312,-102.137413,806.215637,1597.752197,129.915390,911.276794,1653.248413,50.471161,677.886475,1790.117188,194.314499,597.452759,1935.548706,20.758186,491.201996,1869.936035,,,,,,,,,,,,,,,,1870.905518,997.348083,1048.961426,1961.004883,985.830383,1385.243652,1869.189941,792.917175,1164.915161,1909.229126,795.731445,1332.787964,1855.840576,563.080078,1242.889771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.882080,915.729065,1095.398926,,,,,,,,,,,,,,,,1963.186035,487.564056,1130.647217,,,,,,,,,,,,,,,,,,,,,,1970.063721,673.593384,1242.657959,,,,,,,,,
2838,23.650000,-0.020445,0.531714,0.013002,-0.846577,1893.069946,825.646362,1235.210571,1867.629761,996.696655,1043.722778,1960.314453,978.351135,1389.018921,1872.726074,794.709839,1166.088379,1909.208984,794.002686,1334.247314,1855.471191,564.471741,1242.975464,-0.160861,0.920900,-0.348728,0.066759,58.664310,696.806763,1769.320312,-102.137413,806.215637,1597.752197,129.915390,911.276794,1653.248413,50.471161,677.886475,1790.117188,194.314499,597.452759,1935.548706,20.758186,491.201996,1869.936035,,,,,,,,,,,,,,,,1870.889038,997.352051,1048.982178,1960.902710,985.833862,1385.213135,1869.148193,792.916992,1164.931152,1909.226318,795.725769,1332.820190,1855.856323,563.071716,1242.897949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.964478,915.686279,1095.481934,,,,,,,,,,,,,,,,1963.199097,487.535156,1130.701294,,,,,,,,,,,,,,,,,,,,,,1970.054321,673.591614,1242.702637,,,,,,,,,
2839,23.658333,-0.020453,0.531725,0.012922,-0.846571,1893.064453,825.629639,1235.173828,1867.605469,996.662476,1043.673096,1960.282471,978.355164,1388.973267,1872.727173,794.685242,1166.053345,1909.205078,793.995422,1334.213501,1855.502930,564.450256,1242.956421,-0.160861,0.920900,-0.348728,0.066759,58.664310,696.806763,1769.320312,-102.137413,806.215637,1597.752197,129.915390,911.276794,1653.248413,50.471161,677.886475,1790.117188,194.314499,597.452759,1935.548706,20.758186,491.201996,1869.936035,,,,,,,,,,,,,,,,1870.917725,997.328674,1048.996704,1960.866577,985.812927,1385.211060,1869.181885,792.907104,1164.907104,1909.237793,795.703186,1332.806519,1855.880371,563.057922,1242.871338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935.046997,915.648865,1095.527588,,,,,,,,,,,,,,,,1963.217163,487.521729,1130.729858,,,,,,,,,,,,,,,,,,,,,,1970.072754,673.569824,1242.762573,,,,,,,,,
2840,23.666667,-0.020804,0.532512,0.013106,-0.846065,1893.093872,825.618530,1235.433350,1867.990112,996.802063,1044.020264,1960.020996,978.223694,1389.478760,1872.886475,794.728394,1166.250488,1909.049683,793.906372,1334.478027,1855.522583,564.432373,1242.939331,-0.160861,0.920900,-0.348728,0.066759,58.664310,696.806763,1769.320312,-102.137413,806.215637,1597.752197,129.915390,911.276794,1653.248413,50.471161,677.886475,1790.117188,194.314499,597.452759,1935.548706,20.758186,491.201996,1869.936035,,,,,,,,,,,,,,,,1870.890991,997.331970,1048.972778,1960.927856,986.068298,1385.199829,1869.165039,792.905640,1164.902954,1908.794067,795.831238,1333.142212,1855.873535,563.056274,1242.854980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935.164185,915.706360,1095.405273,,,,,,,,,,,,,,,,1963.259888,487.602448,1130.571289,,,,,,,,,,,,,,,,,,,,,,1970.115845,673.610840,1242.722412,,,,,,,,,
